walking_cmd_2,0,0.011593329218753157,0.0029884747638679525
walking_cmd_2,1,0.005654841772296911,0.0028613059017199593
walking_cmd_2,2,0.005414538066424425,0.002361339215669333
walking_cmd_2,3,0.005221893479346337,0.0024100628852162633
walking_cmd_2,4,0.005109868409503092,0.002517464549286559
walking_cmd_2,5,0.005024666176083318,0.0020802375423006085
walking_cmd_2,6,0.004955745170542093,0.0022760721584101262
walking_cmd_2,7,0.0048943649078673716,0.0019128860799254804
walking_cmd_2,8,0.004853689659155926,0.0018746848666551443
walking_cmd_2,9,0.00482046158281761,0.0019954922523299323
walking_cmd_2,10,0.004786058366869021,0.001839794191828698
walking_cmd_2,11,0.004772826313680175,0.001761448466908586
walking_cmd_2,12,0.004739619338068985,0.0020017485272495355
walking_cmd_2,13,0.004731293709012464,0.0019036954766302766
walking_cmd_2,14,0.004705640812951391,0.0016705249949078651
walking_cmd_2,15,0.004694598741133654,0.0017116410413071952
walking_cmd_2,16,0.004685074543497968,0.0018151030012183561
walking_cmd_2,17,0.004677827857575335,0.0016876531460056612
walking_cmd_2,18,0.004667148334082067,0.0017681823100662859
walking_cmd_2,19,0.00466223249751588,0.0017755619228616436
walking_cmd_2,20,0.004672842894001178,0.0018488390024568862
walking_cmd_2,21,0.004653856746672624,0.0017298112453288839
walking_cmd_2,22,0.004653155356338035,0.0017023670545095496
walking_cmd_2,23,0.004660691351711006,0.0017925328190937764
walking_cmd_3,0,0.017326451478333085,0.008674312782217522
walking_cmd_3,1,0.010988475275826828,0.00781317617162045
walking_cmd_3,2,0.010536816073804032,0.007201572893514937
walking_cmd_3,3,0.010294185853032944,0.00717546544724847
walking_cmd_3,4,0.01011549381215732,0.006754331750716972
walking_cmd_3,5,0.00999502717827124,0.006568046467959573
walking_cmd_3,6,0.009892763321880119,0.006378394133558693
walking_cmd_3,7,0.009839958128669836,0.006571553996973327
walking_cmd_3,8,0.009771603123511347,0.006313209954318911
walking_cmd_3,9,0.009724910191666486,0.00668466289865883
walking_cmd_3,10,0.009684560097573862,0.006245020998331151
walking_cmd_3,11,0.009661234281294668,0.006159677583813924
walking_cmd_3,12,0.00963430173887984,0.006111908927515886
walking_cmd_3,13,0.009623481580364083,0.005958796245311852
walking_cmd_3,14,0.009606246069849929,0.006347278981621818
walking_cmd_3,15,0.009589259842102456,0.006251940318296045
walking_cmd_3,16,0.009580558092900931,0.0060727726234201555
walking_cmd_3,17,0.009567254803802326,0.006146893553902305
walking_cmd_3,18,0.009566275313826698,0.0059046424558500095
walking_cmd_3,19,0.009565415235409767,0.006160541058847506
walking_cmd_3,20,0.009548634894650373,0.0061429473680954545
walking_cmd_3,21,0.00955533555999262,0.0061149105498379186
walking_cmd_3,22,0.00954293370357929,0.006149194861302116
walking_cmd_3,23,0.009553907184017833,0.006073941104806486
walking_cmd_3,24,0.00955137969723291,0.006146745278840112
walking_cmd_3,25,0.009541759723182813,0.00623092870151875
walking_cmd_3,26,0.009539580476412896,0.006040951176019934
walking_cmd_3,27,0.009548279129682511,0.006502256315414413
walking_cmd_2_com,0,0.010964744353771606,0.0031410305034673637
walking_cmd_2_com,1,0.005168802870686151,0.0029582693593388516
walking_cmd_2_com,2,0.0049029988015014125,0.0022450187761315086
walking_cmd_2_com,3,0.0047470872582349955,0.0022428271353048443
walking_cmd_2_com,4,0.004628273891500213,0.0023492553496866782
walking_cmd_2_com,5,0.004549289897242038,0.00204191944490422
walking_cmd_2_com,6,0.004480604605824344,0.0018879826759590204
walking_cmd_2_com,7,0.004436530749376075,0.001836501098259623
walking_cmd_2_com,8,0.004399280553286064,0.001998637306364371
walking_cmd_2_com,9,0.0043714452356907515,0.0017957857064822792
walking_cmd_2_com,10,0.00433622377376051,0.0016627593070581846
walking_cmd_2_com,11,0.0043113447941996105,0.0015823541124896001
walking_cmd_2_com,12,0.004294282506729728,0.001743375058547923
walking_cmd_2_com,13,0.004281869200276522,0.0016542519090895155
walking_cmd_2_com,14,0.004276219766593017,0.0017077975919480989
walking_cmd_2_com,15,0.004257206508581627,0.0017038343027179716
walking_cmd_2_com,16,0.004260894640272818,0.0015478964017460618
walking_cmd_2_com,17,0.004254885669554203,0.0015230525324340552
walking_cmd_2_com,18,0.0042516035402542325,0.0016602509649498796
walking_cmd_2_com,19,0.004248819187554149,0.001649628534530554
walking_cmd_2_com,20,0.00424243935475123,0.0015569965406499566
walking_cmd_2_com,21,0.004234723044825574,0.0015907476482142089
walking_cmd_2_com,22,0.004235524209617995,0.001675710776370906
walking_cmd_2_com,23,0.004239532540571079,0.001687380346941388
walking_cmd_2_com,24,0.004233540767496691,0.0015740955403478944
walking_cmd_2_com,25,0.00422824617908253,0.001527647221711112
walking_cmd_2_com,26,0.004229731500959734,0.001569667838200795
walking_cmd_3_com,0,0.01521244801275853,0.006769157831671113
walking_cmd_3_com,1,0.008857380275915185,0.005459512151567595
walking_cmd_3_com,2,0.00839218322405223,0.0056011634758385736
walking_cmd_3_com,3,0.008148306118403635,0.0050693728091954745
walking_cmd_3_com,4,0.007983870454220122,0.004513368946732267
walking_cmd_3_com,5,0.00787189098770386,0.004573208311063236
walking_cmd_3_com,6,0.007782439410684839,0.004267566887186696
walking_cmd_3_com,7,0.007715293082573192,0.0043224002194279165
walking_cmd_3_com,8,0.007657305773620101,0.004036238026365418
walking_cmd_3_com,9,0.007620967085541321,0.0040998203137916365
walking_cmd_3_com,10,0.007584562021845685,0.004038198147546662
walking_cmd_3_com,11,0.007563910323863366,0.003909948432359726
walking_cmd_3_com,12,0.007537482537146239,0.003817340822495371
walking_cmd_3_com,13,0.007526218906155742,0.004128958720379756
walking_cmd_3_com,14,0.007504397093455091,0.004035553158182398
walking_cmd_3_com,15,0.007493796829331791,0.004075149800555428
walking_cmd_3_com,16,0.007492308146786383,0.004178142962135719
walking_cmd_3_com,17,0.0074832335153018565,0.004089131322356065
walking_cmd_3_com,18,0.007478488159027011,0.004011554682009058
walking_cmd_3_com,19,0.007468376253484194,0.0042375316990646795
walking_cmd_3_com,20,0.007473994409119391,0.003994859101640467
walking_cmd_3_com,21,0.007463162768751067,0.003747862384650901
walking_cmd_3_com,22,0.0074624532184261105,0.003991118504678235
walking_cmd_3_com,23,0.007470191399560191,0.0037702295802660287
walking_cmd_3_com,24,0.007463346397343508,0.004134926568307005
walking_cmd_3_com,25,0.007446058847646415,0.003909653032663465
walking_cmd_3_com,26,0.007458573928494025,0.003979384536593932
walking_cmd_3_com,27,0.0074638063282126054,0.003769388696393118
walking_cmd_3_com,28,0.0074585946814825985,0.003926138517023465
walking_cmd_3_com,29,0.0074451692445614915,0.003954692979106626
walking_cmd_3_com,30,0.007451795522180739,0.004095080740741686
walking_cmd_2_l_a,0,0.010507722237919327,0.002607155062467749
walking_cmd_2_l_a,1,0.004711768962037049,0.002420084058819869
walking_cmd_2_l_a,2,0.004463009090598388,0.0022638518240596125
walking_cmd_2_l_a,3,0.004322566570076739,0.001988368270260821
walking_cmd_2_l_a,4,0.004220866704880257,0.0017943815808426546
