0.005,0.9,8,512,250,10,259,0.005304574717905668
0.005,0.9,8,512,250,10,104,0.005547443852007048
0.005,0.9,8,512,500,10,259,0.0036125613773349513
0.005,0.9,8,512,500,10,104,0.0034913613079877235
0.005,0.9,8,512,250,10,2005,0.00558217840986583
0.005,0.9,8,512,500,10,1256,0.0036417830984264207
0.005,0.9,8,512,500,10,2005,0.003838399094713895
0.005,0.9,8,512,1000,10,104,0.0031812056873056203
0.005,0.9,8,512,1000,10,259,0.0033722476095200665
0.005,0.9,8,512,1000,10,1256,0.0033362632795120406
0.005,0.9,8,512,1000,10,2005,0.002834928961975527
0.005,0.8,4,256,250,10,259,0.0032441731517878804
0.005,0.8,4,256,250,10,1256,0.003315874392514806
0.005,0.8,4,256,250,10,104,0.0033404944883157436
0.005,0.8,4,256,500,10,259,0.003036797144888323
0.005,0.8,4,256,500,10,104,0.0028855031538359273
0.005,0.8,4,256,250,10,2005,0.0032903290940611532
0.005,0.8,4,256,1000,10,104,0.002850378189219297
0.005,0.8,4,256,500,10,2005,0.0029551610067278704
0.005,0.8,4,256,500,10,1256,0.0029640664393505503
0.005,0.8,4,256,1000,10,259,0.0028064289109877016
0.005,0.8,4,256,1000,10,2005,0.002886579665149646
0.005,0.8,4,256,1000,10,1256,0.0030125647972175508
0.005,0.8,4,512,250,10,259,0.0031087655582162964
0.005,0.8,4,512,250,10,1256,0.0032912817543884307
0.005,0.8,4,512,250,10,104,0.003166131784700213
0.005,0.8,4,512,500,10,104,0.0027476606302934622
0.005,0.8,4,512,500,10,259,0.0028075308760457636
0.005,0.8,4,512,250,10,2005,0.003206931633228242
0.005,0.8,4,512,1000,10,104,0.0023342278960193827
0.005,0.8,4,512,500,10,1256,0.0027079297497210734
0.005,0.8,4,512,500,10,2005,0.0025972876797164886
0.005,0.8,4,512,1000,10,1256,0.0025884661538738084
0.005,0.8,4,512,1000,10,259,0.0025449186414339
0.005,0.8,4,512,1000,10,2005,0.0025116315030007086
0.005,0.8,6,256,250,10,1256,0.003247839452553365
0.005,0.8,6,256,250,10,259,0.0033167945777902975
0.005,0.8,6,256,250,10,104,0.0031680637214005275
0.005,0.8,6,256,500,10,104,0.0027223975046957983
0.005,0.8,6,256,500,10,259,0.0027312132641225642
0.005,0.8,6,256,250,10,2005,0.003256593579141712
0.005,0.8,6,256,1000,10,104,0.0025292789289669535
0.005,0.8,6,256,500,10,2005,0.0027596725505073935
0.005,0.8,6,256,500,10,1256,0.002678079265152481
0.005,0.8,6,256,1000,10,259,0.0025042251099953957
0.005,0.8,6,256,1000,10,1256,0.0027110638799482233
0.005,0.8,6,256,1000,10,2005,0.002451477319489157
0.005,0.8,6,512,250,10,104,0.003261875131279476
0.005,0.8,6,512,250,10,1256,0.00354057680166951
0.005,0.8,6,512,250,10,259,0.003296383819826418
0.005,0.8,6,512,500,10,259,0.0025990014671065905
0.005,0.8,6,512,500,10,104,0.0027327257531652056
0.005,0.8,6,512,250,10,2005,0.0032317045734164985
0.005,0.8,6,512,1000,10,104,0.0022395262575969944
0.005,0.8,6,512,500,10,2005,0.002444098316083879
0.005,0.8,6,512,500,10,1256,0.0025706421246346326
0.005,0.8,6,512,1000,10,259,0.002617155177122967
0.005,0.8,6,512,1000,10,2005,0.0025275144643595567
0.005,0.8,6,512,1000,10,1256,0.002486717872026606
0.005,0.8,8,256,250,10,104,0.0034194411155029415
0.005,0.8,8,256,250,10,259,0.0034057566971792104
0.005,0.8,8,256,250,10,1256,0.003493497660454852
0.005,0.8,8,256,500,10,104,0.0026094557335650794
0.005,0.8,8,256,500,10,259,0.0029527311606765165
0.005,0.8,8,256,250,10,2005,0.0036336317183690574
0.005,0.8,8,256,1000,10,104,0.002508257438739029
0.005,0.8,8,256,500,10,1256,0.002718969454488348
0.005,0.8,8,256,500,10,2005,0.0029004529289978894
0.005,0.8,8,256,1000,10,259,0.0026478385765173976
0.005,0.8,8,256,1000,10,2005,0.002468408901743301
0.005,0.8,8,256,1000,10,1256,0.00279019639590522
0.005,0.8,8,512,250,10,104,0.0037838620506222814
0.005,0.8,8,512,250,10,1256,0.003775768442636412
0.005,0.8,8,512,250,10,259,0.023145087228953833
0.005,0.8,8,512,500,10,104,0.002906449080025127
0.005,0.8,8,512,500,10,259,0.0028287375810837775
0.005,0.8,8,512,250,10,2005,0.003778605656290722
0.005,0.8,8,512,500,10,1256,0.0027672352115453076
0.005,0.8,8,512,500,10,2005,0.0027244906593880775
0.005,0.8,8,512,1000,10,104,0.002226615993086402
0.005,0.8,8,512,1000,10,1256,0.002482833768014664
0.005,0.8,8,512,1000,10,2005,0.0025778854898724428
0.005,0.8,8,512,1000,10,259,0.002483156117318488
0.005,0.7,4,256,250,10,259,0.0028674689783118445
0.005,0.7,4,256,250,10,104,0.002868531645324253
0.005,0.7,4,256,250,10,1256,0.002899552980024829
0.005,0.7,4,256,500,10,259,0.002672559060138414
0.005,0.7,4,256,500,10,104,0.002631271025753414
0.005,0.7,4,256,250,10,2005,0.0029411930387353616
0.005,0.7,4,256,1000,10,104,0.002600682911872846
0.005,0.7,4,256,500,10,2005,0.002693748686568954
0.005,0.7,4,256,500,10,1256,0.0025496359903565266
0.005,0.7,4,256,1000,10,259,0.0026365907392454473
0.005,0.7,4,256,1000,10,2005,0.0026860825710738924
0.005,0.7,4,256,1000,10,1256,0.0028127630264333427
0.005,0.7,4,512,250,10,1256,0.002499420346375162
0.005,0.7,4,512,250,10,104,0.0025454388761654715
0.005,0.7,4,512,250,10,259,0.002600268621462567
0.005,0.7,4,512,500,10,259,0.0023626146320313807
0.005,0.7,4,512,500,10,104,0.0020863679335410886
0.005,0.7,4,512,250,10,2005,0.0025621541512805364
0.005,0.7,4,512,1000,10,104,0.002096748836453533
0.005,0.7,4,512,500,10,1256,0.0021806669562251992
0.005,0.7,4,512,500,10,2005,0.0022342245853869402
0.005,0.7,4,512,1000,10,2005,0.0021844340346523486
0.005,0.7,4,512,1000,10,259,0.0020143153389461143
0.005,0.7,4,512,1000,10,1256,0.0023258674387317485
0.005,0.7,6,256,250,10,104,0.002710236663463772
0.005,0.7,6,256,250,10,259,0.002744717337701029
0.005,0.7,6,256,250,10,1256,0.002673255638978156
0.005,0.7,6,256,500,10,259,0.0024397742860204265
0.005,0.7,6,256,500,10,104,0.0023547867434414553
0.005,0.7,6,256,250,10,2005,0.002733891814659133
0.005,0.7,6,256,1000,10,104,0.002230787760351022
0.005,0.7,6,256,500,10,1256,0.0023222906813609085
0.005,0.7,6,256,500,10,2005,0.002432424524455218
0.005,0.7,6,256,1000,10,259,0.0021855920826142914
0.005,0.7,6,256,1000,10,2005,0.0023442121737519586
0.005,0.7,6,256,1000,10,1256,0.0024833748278604954
0.005,0.7,6,512,250,10,1256,0.002515764856312974
0.005,0.7,6,512,250,10,259,0.0027236865678862436
0.005,0.7,6,512,250,10,104,0.0026164334877570774
0.005,0.7,6,512,500,10,104,0.002046350890857851
0.005,0.7,6,512,500,10,259,0.0021365714922143967
0.005,0.7,6,512,250,10,2005,0.0027579537579978603
0.005,0.7,6,512,1000,10,104,0.001973010464980599
0.005,0.7,6,512,500,10,2005,0.002184832435242158
0.005,0.7,6,512,500,10,1256,0.0022019738312885817
0.005,0.7,6,512,1000,10,259,0.00273043449240491
0.005,0.7,6,512,1000,10,1256,0.002123100070987934
0.005,0.7,6,512,1000,10,2005,0.0020295032733893335
0.005,0.7,8,256,250,10,104,0.0029824802792093943
0.005,0.7,8,256,250,10,259,0.0030046412770500077
0.005,0.7,8,256,250,10,1256,0.0028641308943928878
0.005,0.7,8,256,500,10,104,0.0023498425299179984
0.005,0.7,8,256,500,10,259,0.0024616937020289467
0.005,0.7,8,256,250,10,2005,0.003030274004866841
0.005,0.7,8,256,1000,10,104,0.0022921433187439674
0.005,0.7,8,256,500,10,1256,0.0024306946986189094
0.005,0.7,8,256,500,10,2005,0.0025048577057838546
0.005,0.7,8,256,1000,10,259,0.0022404513899862907
0.005,0.7,8,256,1000,10,2005,0.002336144047309355
0.005,0.7,8,256,1000,10,1256,0.0023861277493370373
0.005,0.7,8,512,250,10,259,0.0030485541774361736
0.005,0.7,8,512,250,10,1256,0.0029474687967999064
0.005,0.7,8,512,250,10,104,0.0029756137614218026
0.005,0.7,8,512,500,10,259,0.002318859736563265
0.005,0.7,8,512,500,10,104,0.002121074922310728
0.005,0.7,8,512,250,10,2005,0.002881515471475575
0.005,0.7,8,512,500,10,1256,0.002235394988328379
0.005,0.7,8,512,500,10,2005,0.002280176260738024
0.005,0.7,8,512,1000,10,104,0.002020985269318651
0.005,0.7,8,512,1000,10,1256,0.002234271359372813
0.005,0.7,8,512,1000,10,259,0.0019488728888719517
0.005,0.7,8,512,1000,10,2005,0.0020352238289608176
0.001,0.9,4,256,250,10,104,0.0031375692205017846
0.001,0.9,4,256,250,10,259,0.003088972966867742
0.001,0.9,4,256,250,10,1256,0.0031180598616516206
0.001,0.9,4,256,500,10,104,0.002833867482655677
0.001,0.9,4,256,500,10,259,0.0028844396349069256
0.001,0.9,4,256,250,10,2005,0.003058666393691281
0.001,0.9,4,256,1000,10,104,0.0028846354601499407
0.001,0.9,4,256,500,10,2005,0.0028085235952774
0.001,0.9,4,256,500,10,1256,0.002890278606884897
0.001,0.9,4,256,1000,10,259,0.003070725009966546
0.001,0.9,4,256,1000,10,2005,0.002899640464985855
0.001,0.9,4,256,1000,10,1256,0.0030046646419351394
0.001,0.9,4,512,250,10,259,0.002757728115455186
0.001,0.9,4,512,250,10,1256,0.002721861514979477
0.001,0.9,4,512,250,10,104,0.002813039361515553
0.001,0.9,4,512,500,10,259,0.002506075612049833
0.001,0.9,4,512,500,10,104,0.0024116105166311764
0.001,0.9,4,512,250,10,2005,0.002615328519539801
0.001,0.9,4,512,1000,10,104,0.0023789732434652613
0.001,0.9,4,512,500,10,2005,0.0022572891777994995
0.001,0.9,4,512,500,10,1256,0.002424653193320862
0.001,0.9,4,512,1000,10,2005,0.002243531707627881
0.001,0.9,4,512,1000,10,1256,0.0025409527621845546
0.001,0.9,4,512,1000,10,259,0.002330332865060795
0.001,0.9,6,256,250,10,104,0.002865610851910341
0.001,0.9,6,256,250,10,259,0.002830229943706343
0.001,0.9,6,256,250,10,1256,0.0029454979604322013
0.001,0.9,6,256,500,10,259,0.002678237005433542
0.001,0.9,6,256,500,10,104,0.002544646996927404
0.001,0.9,6,256,250,10,2005,0.0027670623280746866
0.001,0.9,6,256,1000,10,104,0.002575863341071113
0.001,0.9,6,256,500,10,2005,0.0026041284504482684
0.001,0.9,6,256,500,10,1256,0.0024766715050717216
0.001,0.9,6,256,1000,10,259,0.0024482993956708764
0.001,0.9,6,256,1000,10,1256,0.002701565016060353
0.001,0.9,6,256,1000,10,2005,0.0025589265781484354
0.001,0.9,6,512,250,10,104,0.002692972792368139
0.001,0.9,6,512,250,10,259,0.002637522405038259
0.001,0.9,6,512,250,10,1256,0.0026096535423816222
0.001,0.9,6,512,500,10,104,0.002281792003735347
0.001,0.9,6,512,500,10,259,0.002472392273738402
0.001,0.9,6,512,250,10,2005,0.002451913618328471
0.001,0.9,6,512,1000,10,104,0.0021173358404632417
0.001,0.9,6,512,500,10,2005,0.002155017084571924
0.001,0.9,6,512,500,10,1256,0.002199729765438005
0.001,0.9,6,512,1000,10,259,0.0020997773176408613
0.001,0.9,6,512,1000,10,1256,0.0022968896227618697
0.001,0.9,6,512,1000,10,2005,0.0022799493138348716
0.001,0.9,8,256,250,10,259,0.0029489884176890145
0.001,0.9,8,256,250,10,1256,0.002850090645480098
0.001,0.9,8,256,250,10,104,0.002970049745743251
0.001,0.9,8,256,500,10,259,0.002629977972651441
0.001,0.9,8,256,500,10,104,0.002559213534826919
0.001,0.9,8,256,250,10,2005,0.002897579859767675
0.001,0.9,8,256,1000,10,104,0.002555849283803861
0.001,0.9,8,256,500,10,1256,0.002595023321746746
0.001,0.9,8,256,500,10,2005,0.0025764628784681865
0.001,0.9,8,256,1000,10,1256,0.0027162304248780984
0.001,0.9,8,256,1000,10,2005,0.0026211137656123188
0.001,0.9,8,256,1000,10,259,0.0025730899480523326
0.001,0.9,8,512,250,10,104,0.0026895090805205764
0.001,0.9,8,512,250,10,259,0.0026810022249123652
0.001,0.9,8,512,250,10,1256,0.0026381642966113762
0.001,0.9,8,512,500,10,259,0.002524946202875129
0.001,0.9,8,512,500,10,104,0.00221326237559568
0.001,0.9,8,512,250,10,2005,0.0026159786514140687
0.001,0.9,8,512,500,10,2005,0.0022045744934024824
0.001,0.9,8,512,500,10,1256,0.002184872350993009
0.001,0.9,8,512,1000,10,104,0.0022023619644447713
0.001,0.9,8,512,1000,10,259,0.0022092309206575562
0.001,0.9,8,512,1000,10,2005,0.002340491185938738
0.001,0.9,8,512,1000,10,1256,0.00226328737587812
0.001,0.8,4,256,250,10,1256,0.002792808202541587
0.001,0.8,4,256,250,10,104,0.002810554127095609
0.001,0.8,4,256,250,10,259,0.0028471420391345246
0.001,0.8,4,256,500,10,104,0.002643544912070939
0.001,0.8,4,256,500,10,259,0.002730775146095479
0.001,0.8,4,256,250,10,2005,0.00288579819036981
0.001,0.8,4,256,1000,10,104,0.0027342096447774515
0.001,0.8,4,256,500,10,2005,0.0027099262302666873
0.001,0.8,4,256,500,10,1256,0.0027348292271678347
0.001,0.8,4,256,1000,10,259,0.0027733501716661773
0.001,0.8,4,256,1000,10,1256,0.0028975704030994873
0.001,0.8,4,256,1000,10,2005,0.0027801636727491797
0.001,0.8,4,512,250,10,104,0.002466250638252812
0.001,0.8,4,512,250,10,1256,0.0024625198639054466
0.001,0.8,4,512,250,10,259,0.0024156076871797547
0.001,0.8,4,512,500,10,259,0.002194745127027522
0.001,0.8,4,512,500,10,104,0.002204819517485436
0.001,0.8,4,512,250,10,2005,0.002449875889434827
0.001,0.8,4,512,1000,10,104,0.002398795793734759
0.001,0.8,4,512,500,10,1256,0.0022283967758803458
0.001,0.8,4,512,500,10,2005,0.0021458519657950948
0.001,0.8,4,512,1000,10,1256,0.002490026069914709
0.001,0.8,4,512,1000,10,259,0.002379035634754605
0.001,0.8,4,512,1000,10,2005,0.002348195516853691
0.001,0.8,6,256,250,10,259,0.0026167366932342458
0.001,0.8,6,256,250,10,1256,0.002636476647869785
0.001,0.8,6,256,250,10,104,0.0025971041952251744
0.001,0.8,6,256,500,10,259,0.002445971788804079
0.001,0.8,6,256,500,10,104,0.002361567343733264
0.001,0.8,6,256,250,10,2005,0.0026912735678924454
0.001,0.8,6,256,1000,10,104,0.0025481088125382124
0.001,0.8,6,256,500,10,2005,0.0023856653227936706
0.001,0.8,6,256,500,10,1256,0.002485570700666803
0.001,0.8,6,256,1000,10,259,0.0024944908544607515
0.001,0.8,6,256,1000,10,1256,0.002605563919401522
0.001,0.8,6,256,1000,10,2005,0.002461413058989266
0.001,0.8,6,512,250,10,104,0.0022789395856025138
0.001,0.8,6,512,250,10,259,0.0022217693240128935
0.001,0.8,6,512,250,10,1256,0.002277466151638564
0.001,0.8,6,512,500,10,104,0.0019960664416971063
0.001,0.8,6,512,500,10,259,0.001960136619685487
0.001,0.8,6,512,250,10,2005,0.002265740431403305
0.001,0.8,6,512,1000,10,104,0.0020770414030553915
0.001,0.8,6,512,500,10,2005,0.0019435809988182595
0.001,0.8,6,512,500,10,1256,0.002001743673632477
0.001,0.8,6,512,1000,10,259,0.002041694030858917
0.001,0.8,6,512,1000,10,2005,0.0021165135719681516
0.001,0.8,6,512,1000,10,1256,0.002142117573209988
0.001,0.8,8,256,250,10,104,0.0026257016448827703
0.001,0.8,8,256,250,10,1256,0.002631850558432783
0.001,0.8,8,256,250,10,259,0.002599127282185425
0.001,0.8,8,256,500,10,104,0.0023856315092346983
0.001,0.8,8,256,500,10,259,0.0023753787166727732
0.001,0.8,8,256,250,10,2005,0.00259904647684587
0.001,0.8,8,256,1000,10,104,0.0025271338502647497
0.001,0.8,8,256,500,10,1256,0.002439796384194015
0.001,0.8,8,256,500,10,2005,0.002405205520061404
0.001,0.8,8,256,1000,10,259,0.0025429770096951076
0.001,0.8,8,256,1000,10,1256,0.0026199189302633366
0.001,0.8,8,256,1000,10,2005,0.0025428595949253965
0.001,0.8,8,512,250,10,259,0.0022177457456915876
0.001,0.8,8,512,250,10,1256,0.0022198517121850307
0.001,0.8,8,512,250,10,104,0.0023516657268636146
0.001,0.8,8,512,500,10,259,0.001948470141362402
0.001,0.8,8,512,500,10,104,0.0019884886278385095
0.001,0.8,8,512,250,10,2005,0.002378327500756341
0.001,0.8,8,512,500,10,1256,0.0020092433891537053
0.001,0.8,8,512,500,10,2005,0.002027295959903532
0.001,0.8,8,512,1000,10,104,0.0020266592338955966
0.001,0.8,8,512,1000,10,2005,0.002130610023954968
0.001,0.8,8,512,1000,10,1256,0.002174181453975126
0.001,0.8,8,512,1000,10,259,0.002084060548311149
0.001,0.7,4,256,250,10,259,0.0028195176189723553
0.001,0.7,4,256,250,10,104,0.0027872195854730638
0.001,0.7,4,256,250,10,1256,0.002752134095983414
0.001,0.7,4,256,500,10,259,0.002714559821691718
0.001,0.7,4,256,500,10,104,0.002723552132295796
0.001,0.7,4,256,250,10,2005,0.0028485230248258466
0.001,0.7,4,256,1000,10,104,0.0027118333042233786
0.001,0.7,4,256,500,10,2005,0.002821035255631268
0.001,0.7,4,256,500,10,1256,0.0026964738316022883
0.001,0.7,4,256,1000,10,2005,0.0027991041434996095
0.001,0.7,4,256,1000,10,259,0.0028161112871658085
0.001,0.7,4,256,1000,10,1256,0.002833937528936569
0.001,0.7,4,512,250,10,1256,0.002228339886151038
0.001,0.7,4,512,250,10,259,0.0022784679905585325
0.001,0.7,4,512,250,10,104,0.0022607160067149063
0.001,0.7,4,512,500,10,259,0.002175374393306243
0.001,0.7,4,512,500,10,104,0.002127283060261781
0.001,0.7,4,512,250,10,2005,0.0023035041931119622
0.001,0.7,4,512,1000,10,104,0.002422254294256099
0.001,0.7,4,512,500,10,2005,0.0021309297227300075
0.001,0.7,4,512,500,10,1256,0.00219018073237457
0.001,0.7,4,512,1000,10,259,0.002345186823246025
0.001,0.7,4,512,1000,10,2005,0.0022986945687296953
0.001,0.7,4,512,1000,10,1256,0.0024875882348469555
0.001,0.7,6,256,250,10,1256,0.0024655469052399094
0.001,0.7,6,256,250,10,104,0.00254250809002383
0.001,0.7,6,256,250,10,259,0.0025089373259673245
0.001,0.7,6,256,500,10,104,0.0024010549614048447
0.001,0.7,6,256,500,10,259,0.002464511984397971
0.001,0.7,6,256,250,10,2005,0.0025309927693282315
0.001,0.7,6,256,1000,10,104,0.002587821295914855
0.001,0.7,6,256,500,10,1256,0.0023812628730635692
0.001,0.7,6,256,500,10,2005,0.002406686568741298
0.001,0.7,6,256,1000,10,1256,0.0027359094398971737
0.001,0.7,6,256,1000,10,2005,0.0025977706809649213
0.001,0.7,6,256,1000,10,259,0.0027276448788241463
0.001,0.7,6,512,250,10,104,0.002058865468566384
0.001,0.7,6,512,250,10,259,0.0021048396157348453
0.001,0.7,6,512,250,10,1256,0.002048780335904272
0.001,0.7,6,512,500,10,104,0.0018567238674882648
0.001,0.7,6,512,500,10,259,0.0019118235033330525
0.001,0.7,6,512,250,10,2005,0.002104636094239676
0.001,0.7,6,512,1000,10,104,0.0021789800357278287
0.001,0.7,6,512,1000,10,259,0.002228231873983893
0.001,0.7,6,512,500,10,2005,0.0018229089691332231
0.001,0.7,6,512,1000,10,1256,0.0021665307771699836
0.001,0.7,6,512,1000,10,2005,0.0021600480718855404
0.001,0.7,8,256,250,10,104,0.0025485849082715656
0.001,0.7,8,256,250,10,1256,0.0024783223182706588
0.001,0.7,8,256,250,10,2005,0.002576499306877011
0.001,0.7,8,256,250,10,259,0.0026184243327824924
0.001,0.7,8,256,500,10,259,0.0024081683358154003
0.001,0.7,8,256,500,10,104,0.0024295144426010225
0.001,0.7,8,256,500,10,1256,0.002368046965745062
0.001,0.7,8,256,1000,10,104,0.002676942955072577
0.001,0.7,8,256,1000,10,259,0.002798966942901349
0.001,0.7,8,256,500,10,2005,0.0024145441281940377
0.001,0.7,8,256,1000,10,1256,0.002814020537627571
0.001,0.7,8,256,1000,10,2005,0.0027118775767439817
0.001,0.7,8,512,250,10,104,0.002107081421445446
0.001,0.7,8,512,250,10,1256,0.002081884930522295
0.001,0.7,8,512,250,10,259,0.002102900739701077
0.001,0.7,8,512,250,10,2005,0.0021709530574914662
0.001,0.7,8,512,500,10,259,0.0018902093661197817
0.001,0.7,8,512,500,10,104,0.0018189836226832582
0.001,0.7,8,512,500,10,1256,0.0019218711481628272
0.001,0.7,8,512,500,10,2005,0.001873754020563607
0.001,0.7,8,512,1000,10,259,0.002241827454173839
0.001,0.7,8,512,1000,10,104,0.0021843785077269233
0.001,0.7,8,512,1000,10,1256,0.002293026495335483
0.001,0.7,8,512,1000,10,2005,0.0020731511241803714
0.0005,0.9,4,256,250,10,104,0.003003882458829996
0.0005,0.9,4,256,250,10,259,0.0029969187430939894
0.0005,0.9,4,256,250,10,1256,0.003013757536046201
0.0005,0.9,4,256,250,10,2005,0.002908477308472752
0.0005,0.9,4,256,500,10,1256,0.002892749006530101
0.0005,0.9,4,256,500,10,259,0.002853191483542244
0.0005,0.9,4,256,500,10,104,0.0030294346645498415
0.0005,0.9,4,256,1000,10,104,0.003131449945200102
0.0005,0.9,4,256,1000,10,259,0.0031913614069048386
0.0005,0.9,4,256,500,10,2005,0.002797597887544562
0.0005,0.9,4,256,1000,10,1256,0.003121614057679419
0.0005,0.9,4,256,1000,10,2005,0.002998085417915331
0.0005,0.9,4,512,250,10,104,0.002523776604351337
0.0005,0.9,4,512,250,10,1256,0.0025265968475294163
0.0005,0.9,4,512,250,10,259,0.0025558586491952707
0.0005,0.9,4,512,250,10,2005,0.0025114518195195807
0.0005,0.9,4,512,500,10,1256,0.002466722196195081
0.0005,0.9,4,512,500,10,104,0.0024052578315051343
0.0005,0.9,4,512,500,10,259,0.0024468756841297245
0.0005,0.9,4,512,1000,10,104,0.002682137279662962
0.0005,0.9,4,512,1000,10,259,0.0029363247447266186
0.0005,0.9,4,512,500,10,2005,0.002313687293008426
0.0005,0.9,4,512,1000,10,1256,0.00276079593824711
0.0005,0.9,4,512,1000,10,2005,0.0028690376360629155
0.0005,0.9,6,256,250,10,104,0.0027091169534996474
0.0005,0.9,6,256,250,10,259,0.0026989444672100025
0.0005,0.9,6,256,250,10,1256,0.0027012353928510006
0.0005,0.9,6,256,250,10,2005,0.0027397502436941417
0.0005,0.9,6,256,500,10,104,0.0025390452395050943
0.0005,0.9,6,256,500,10,259,0.00270136091111614
0.0005,0.9,6,256,500,10,1256,0.0026049237421682707
0.0005,0.9,6,256,1000,10,104,0.0028792555648357
0.0005,0.9,6,256,1000,10,259,0.0030611876890051576
0.0005,0.9,6,256,500,10,2005,0.002529827941931363
0.0005,0.9,6,256,1000,10,2005,0.002873078092598673
0.0005,0.9,6,256,1000,10,1256,0.0028127671520561466
0.0005,0.9,6,512,250,10,104,0.0024217761895580763
0.0005,0.9,6,512,250,10,2005,0.0024154703213201817
0.0005,0.9,6,512,250,10,1256,0.002428331814919135
0.0005,0.9,6,512,250,10,259,0.0023810151012650465
0.0005,0.9,6,512,500,10,104,0.0021914286065359465
0.0005,0.9,6,512,500,10,259,0.0021130873247506756
0.0005,0.9,6,512,500,10,1256,0.0021274849049565743
0.0005,0.9,6,512,1000,10,104,0.0025441221309390792
0.0005,0.9,6,512,1000,10,259,0.0027315897666034734
0.0005,0.9,6,512,500,10,2005,0.0021062743146360494
0.0005,0.9,6,512,1000,10,2005,0.002479653028406286
0.0005,0.9,6,512,1000,10,1256,0.0024408554789354044
0.0005,0.9,8,256,250,10,104,0.0027071341563718147
0.0005,0.9,8,256,250,10,2005,0.002667922087313708
0.0005,0.9,8,256,250,10,1256,0.0027480583862547086
0.0005,0.9,8,256,250,10,259,0.002759773624982753
0.0005,0.9,8,256,500,10,259,0.002490750930546684
0.0005,0.9,8,256,500,10,104,0.0025995665027571868
0.0005,0.9,8,256,500,10,1256,0.0026202625827353365
0.0005,0.9,8,256,1000,10,259,0.003160973872101966
0.0005,0.9,8,256,1000,10,104,0.002828729157791293
0.0005,0.9,8,256,500,10,2005,0.0025835692996458264
0.0005,0.9,8,256,1000,10,1256,0.0028965517455029175
0.0005,0.9,8,256,1000,10,2005,0.003088693272274772
